database;workloadName;phase;run;recordcount;operationcount;productsperorder;componentsperproduct;testparametercount;fieldlength;insertproportion;readproportion;scanproportion;updateproportion;onlynodes;index;overall time (ms);overall throughput (ops/sec);initialise average (ms);sys_load_avg min;sys_load_avg max;sys_load_avg average;sys_load_avg StdD;thread_count min;thread_count max;thread_count average;thread_count StdD;used_mem_mb min;used_mem_mb max;used_mem_mb average;used_mem_mb StdD;cleanup average;insert min (us);insert max (us);insert average (us);insert StdD (us);insertNode min (us);insertNode max (us);insertNode average (us);insertNode StdD (us);insertEdge min (us);insertEdge max (us);insertEdge average (us);insertEdge StdD (us);read min (us);read max (us);read average (us);read StdD (us);scan min (us);scan max (us);scan average (us);scan StdD (us);
orientdb;4.ResponsivenessNoIndexScan;run;3;1;10000;1;1;1;50;95;0;5;0;false;;17090;585,1375073142189;1220096,0;1;2;1,6666666666666667;0,000;3;7;5,333333333333333;0,002;17;159;111,0;0,066;82,0;34;293887;627,037132519222;7,348;34;293887;583,1798227100043;7,353;35;167935;659,9318505619756;7,344;;;;;161;11431;3114,0648854961833;1,712;
sparksee;4.ResponsivenessNoIndexScan;load;1;1;10000;1;1;1;50;95;0;5;0;false;;550;1,8181818181818181;244160,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;241344,0;938;938;938,0;0,000;938;938;938,0;0,000;;;;;;;;;;;;;
sparksee;4.ResponsivenessNoIndexScan;load;2;1;10000;1;1;1;50;95;0;5;0;false;;487;2,0533880903490758;303744,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;121696,0;858;858;858,0;0,000;858;858;858,0;0,000;;;;;;;;;;;;;
sparksee;4.ResponsivenessNoIndexScan;load;3;1;10000;1;1;1;50;95;0;5;0;false;;492;2,032520325203252;265856,0;1;1;1,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;159936,0;969;969;969,0;0,000;969;969;969,0;0,000;;;;;;;;;;;;;
sparksee;4.ResponsivenessNoIndexScan;run;1;1;10000;1;1;1;50;95;0;5;0;false;;37948;263,5184989986297;222400,0;1;1;1,0;0,000;2;3;2,8;0,000;12;162;99,4;0,056;350080,0;39;8343;1497,4069199457258;1,796;39;654;47,45504432249894;0,013;80;8343;2584,9282095931612;1,698;;;;;64;151935;7381,557251908397;17,023;
sparksee;4.ResponsivenessNoIndexScan;run;2;1;10000;1;1;1;50;95;0;5;0;false;;37941;263,56711736643734;260416,0;1;1;1,0;0,000;2;3;2,8;0,000;12;163;99,8;0,057;398720,0;40;9631;1490,3743102668475;1,785;40;3389;48,650590966652594;0,036;83;9631;2571,724157036568;1,688;;;;;69;150015;7305,706106870229;16,450;
sparksee;4.ResponsivenessNoIndexScan;run;3;1;10000;1;1;1;50;95;0;5;0;false;;37896;263,8800928857927;258112,0;1;1;1,0;0,000;2;3;2,8;0,000;12;164;100,4;0,057;271488,0;39;8895;1491,8326549072817;1,784;39;2375;48,202406078514144;0,031;83;8895;2574,612474275764;1,683;;;;;62;152191;7468,219465648855;16,753;
neo4j;1.ResponsivenessIndexRead;load;1;1;10000;1;1;1;50;95;5;;0;false;true;3833;0,26089225150013046;2548736,0;0;0;0,0;0,000;3;3;3,0;0,000;11;32;21,5;0,011;899328,0;369152;369407;369280,0;0,000;369152;369407;369280,0;0,000;;;;;;;;;;;;;
neo4j;1.ResponsivenessIndexRead;load;2;1;10000;1;1;1;50;95;5;;0;false;true;5561;0,1798237727027513;3501056,0;1;1;1,0;0,000;3;3;3,0;0,000;11;32;21,5;0,011;1497600,0;538112;538623;538368,0;0,000;538112;538623;538368,0;0,000;;;;;;;;;;;;;
neo4j;1.ResponsivenessIndexRead;load;3;1;10000;1;1;1;50;95;5;;0;false;true;5260;0,19011406844106463;3275776,0;2;2;2,0;0,000;3;3;3,0;0,000;12;32;22,0;0,010;1283584,0;680448;680959;680704,0;0,000;680448;680959;680704,0;0,000;;;;;;;;;;;;;
neo4j;1.ResponsivenessIndexRead;run;1;1;10000;1;1;1;50;95;5;;0;false;true;3374720;2,963208799544851;1497600,0;0;2;1,696165191740413;0,000;3;11;10,011799410029498;0,001;16;149;82,30973451327434;0,025;5863424,0;53472;1652735;151663,4901748693;90,864;53472;1652735;149413,64013040278;91,740;56160;1323007;153350,83334647844;90,164;86;11671;1050,877800407332;1,116;;;;;
neo4j;1.ResponsivenessIndexRead;run;2;1;10000;1;1;1;50;95;5;;0;false;true;3024156;3,3067077227497523;1778176,0;1;2;1,6348684210526316;0,000;3;12;10,023026315789474;0,001;15;144;74,71710526315789;0,026;5330944,0;56992;1554431;135875,62285920317;54,419;56992;1554431;133725,83278998843;55,236;63840;1475583;137487,92302232038;53,742;101;8967;1034,847250509165;1,027;;;;;
neo4j;1.ResponsivenessIndexRead;run;3;1;10000;1;1;1;50;95;5;;0;false;true;3027058;3,3035376263025023;1756672,0;1;2;1,5625;0,000;3;11;10,039473684210526;0,001;15;151;75,48026315789474;0,026;4818944,0;56768;1667071;136027,67766360193;54,441;56768;1667071;133166,5748238511;52,050;61216;1619967;138173,44837920973;56,072;95;10031;1056,4052953156822;1,093;;;;;
apachejena;1.ResponsivenessIndexRead;load;1;1;10000;1;1;1;50;95;5;;0;false;true;5187;0,192789666473877;4880384,0;2;2;2,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;185920,0;95744;95807;95776,0;0,000;95744;95807;95776,0;0,000;;;;;;;;;;;;;
apachejena;1.ResponsivenessIndexRead;load;2;1;10000;1;1;1;50;95;5;;0;false;true;2136;0,4681647940074906;1784320,0;1;1;1,0;0,000;2;3;2,5;0,001;12;59;35,5;0,024;170688,0;157952;158079;158016,0;0,000;157952;158079;158016,0;0,000;;;;;;;;;;;;;
apachejena;1.ResponsivenessIndexRead;load;3;1;10000;1;1;1;50;95;5;;0;false;true;2013;0,49677098857426727;1589760,0;1;1;1,0;0,000;2;3;2,5;0,001;12;59;35,5;0,024;227648,0;172672;172799;172736,0;0,000;172672;172799;172736,0;0,000;;;;;;;;;;;;;
apachejena;1.ResponsivenessIndexRead;run;1;1;10000;1;1;1;50;95;5;;0;false;true;3441718;2,9055256706098525;434048,0;1;2;1,2109826589595376;0,000;2;3;2,9971098265895955;0,000;16;189;79,08092485549133;0,042;185664,0;59616;752639;154559,0647196683;72,691;63040;709631;153727,3841623725;71,817;59616;752639;155182,80873885954;73,333;137;573951;21103,12016293279;68,735;;;;;
apachejena;1.ResponsivenessIndexRead;run;2;1;10000;1;1;1;50;95;5;;0;false;true;3610262;2,7698820750405373;428928,0;1;2;1,2506887052341598;0,000;2;3;2,997245179063361;0,000;16;189;74,41873278236915;0,040;144064,0;56544;3475455;162137,89868397333;92,116;56544;3475455;160664,1909769692;93,280;56640;2686975;163243,15040618344;91,217;122;669183;21900,672097759674;72,798;;;;;
apachejena;1.ResponsivenessIndexRead;run;3;1;10000;1;1;1;50;95;5;;0;false;true;3472203;2,8800159437682646;459136,0;1;2;1,1060171919770774;0,000;2;3;2,997134670487106;0,000;16;195;82,08882521489971;0,044;167488,0;56576;856063;155936,29926086174;73,200;60608;856063;155173,49710800295;71,846;56576;748543;156508,38583484502;74,195;133;402175;20832,356415478615;65,938;;;;;
orientdb;1.ResponsivenessIndexRead;load;1;1;10000;1;1;1;50;95;5;;0;false;true;19944;0,05014039310068191;1,9914752E7;1;2;1,6666666666666667;0,000;3;7;5,333333333333333;0,002;15;35;22,0;0,009;82,0;4104;4107;4106,0;0,000;4104;4107;4106,0;0,000;;;;;;;;;;;;;
orientdb;1.ResponsivenessIndexRead;load;2;1;10000;1;1;1;50;95;5;;0;false;true;17368;0,05757715338553662;1,7342464E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;35;23,666666666666668;0,008;77,0;3774;3775;3775,0;0,000;3774;3775;3775,0;0,000;;;;;;;;;;;;;
orientdb;1.ResponsivenessIndexRead;load;3;1;10000;1;1;1;50;95;5;;0;false;true;17207;0,05811588307084326;1,7178624E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;23,333333333333332;0,008;75,0;4022;4023;4023,0;0,000;4022;4023;4023,0;0,000;;;;;;;;;;;;;
orientdb;1.ResponsivenessIndexRead;run;1;1;10000;1;1;1;50;95;5;;0;false;true;11804;847,1704506946797;1204736,0;2;2;2,0;0,000;3;7;5,333333333333333;0,002;17;106;48,666666666666664;0,041;70,0;33;207359;460,88619974761133;6,843;33;202367;363,0644652434536;5,707;35;207359;534,2505718116571;7,584;49;488;113,23217922606925;0,067;;;;;
orientdb;1.ResponsivenessIndexRead;run;2;1;10000;1;1;1;50;95;5;;0;false;true;12043;830,357884248111;1151488,0;2;2;2,0;0,000;3;7;5,333333333333333;0,002;17;114;74,0;0,041;114,0;33;278783;472,26198846223184;6,919;33;221695;403,29950573141235;6,148;33;278783;523,9824907327077;7,444;46;439;122,08146639511202;0,065;;;;;
orientdb;1.ResponsivenessIndexRead;run;3;1;10000;1;1;1;50;95;5;;0;false;true;11461;872,5242125468982;1235456,0;2;2;2,0;0,000;3;7;5,333333333333333;0,002;17;84;60,333333333333336;0,031;98,0;33;206847;442,5587254371732;6,416;33;206847;379,8874750236618;5,913;34;187391;489,56092751794307;6,768;49;424;118,27494908350306;0,063;;;;;
sparksee;1.ResponsivenessIndexRead;load;1;1;10000;1;1;1;50;95;5;;0;false;true;941;1,0626992561105206;569088,0;1;2;1,5;0,001;2;3;2,5;0,001;10;14;12,0;0,002;307072,0;954;954;954,0;0,000;954;954;954,0;0,000;;;;;;;;;;;;;
sparksee;1.ResponsivenessIndexRead;load;2;1;10000;1;1;1;50;95;5;;0;false;true;745;1,342281879194631;443264,0;1;1;1,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;237120,0;980;980;980,0;0,000;980;980;980,0;0,000;;;;;;;;;;;;;
sparksee;1.ResponsivenessIndexRead;load;3;1;10000;1;1;1;50;95;5;;0;false;true;696;1,4367816091954022;354432,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;273024,0;930;930;930,0;0,000;930;930;930,0;0,000;;;;;;;;;;;;;
sparksee;1.ResponsivenessIndexRead;run;1;1;10000;1;1;1;50;95;5;;0;false;true;2292;4363,001745200698;269184,0;1;1;1,0;0,000;2;3;2,5;0,001;12;56;34,0;0,022;299648,0;39;1729;60,17595096448531;0,025;39;1729;50,15490587864129;0,027;54;1010;67,69153718747535;0,020;40;19311;108,64969450101833;0,879;;;;;
sparksee;1.ResponsivenessIndexRead;run;2;1;10000;1;1;1;50;95;5;;0;false;true;2286;4374,4531933508315;282496,0;1;1;1,0;0,000;2;3;2,5;0,001;12;59;35,5;0,024;363392,0;39;1121;57,31544077879935;0,021;39;1121;47,709012514459985;0,021;54;1002;64,52007256092752;0,017;39;3319;66,92057026476579;0,148;;;;;
sparksee;1.ResponsivenessIndexRead;run;3;1;10000;1;1;1;50;95;5;;0;false;true;2350;4255,31914893617;258624,0;1;2;1,5;0,001;2;3;2,5;0,001;12;56;34,0;0,022;448384,0;39;1201;57,30701279971156;0,020;39;1201;47,834893259017775;0,021;54;1059;64,41091568735705;0,016;39;3381;66,13441955193483;0,151;;;;;
orientdb;1.DifferenceEdgeIndex1000000Nodes;load;1;1;1000000;1;1;1;10;1;0;;0;true;true;9343;0,10703200256876806;9318400,0;1;1;1,0;0,000;3;6;4,5;0,002;15;35;25,0;0,010;86,0;3848;3849;3849,0;0,000;3848;3849;3849,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex1000000Nodes;load;2;1;1000000;1;1;1;10;1;0;;0;true;true;17426;0,0573855158957879;1,7408E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;92,0;3616;3617;3617,0;0,000;3616;3617;3617,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex1000000Nodes;load;3;1;1000000;1;1;1;10;1;0;;0;true;true;17322;0,05773005426625101;1,7293312E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;34;24,333333333333332;0,008;86,0;3800;3801;3801,0;0,000;3800;3801;3801,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex1000000Nodes;run;1;1;1000000;1;1;1;10;1;0;;0;true;true;223938;4465,521706901017;1369600,0;1;1;1,0;0,000;3;7;6,791666666666667;0,001;70;788;413,9166666666667;0,206;86,0;34;2527231;211,727525;7,978;34;2527231;211,727525;7,978;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex1000000Nodes;run;2;1;1000000;1;1;1;10;1;0;;0;true;true;262114;3815,1338730476054;1489408,0;1;2;1,0357142857142858;0,000;3;7;6,821428571428571;0,001;70;853;418,7857142857143;0,218;134,0;34;1289215;250,081431;8,076;34;1289215;250,081431;8,076;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex1000000Nodes;run;3;1;1000000;1;1;1;10;1;0;;0;true;true;186586;5359,458909028544;1459712,0;1;2;1,1;0,000;3;7;6,75;0,001;70;1191;476,75;0,348;70,0;34;2039807;174,680941;7,864;34;2039807;174,680941;7,864;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex1000000Nodes;load;1;1;1000000;1;1;1;10;1;0;;0;true;true;891;1,122334455667789;707328,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;118880,0;974;974;974,0;0,000;974;974;974,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex1000000Nodes;load;2;1;1000000;1;1;1;10;1;0;;0;true;true;726;1,3774104683195592;454528,0;1;1;1,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;201280,0;951;951;951,0;0,000;951;951;951,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex1000000Nodes;load;3;1;1000000;1;1;1;10;1;0;;0;true;true;731;1,3679890560875514;337536,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;326528,0;975;975;975,0;0,000;975;975;975,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex1000000Nodes;run;1;1;1000000;1;1;1;10;1;0;;0;true;true;;;;;;;0,000;;;;0,000;;;;0,346;;;;;0,024;;;;0,024;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex1000000Nodes;run;2;1;1000000;1;1;1;10;1;0;;0;true;true;;;;;;;0,000;;;;0,000;;;;0,343;;;;;0,025;;;;0,025;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex1000000Nodes;run;3;1;1000000;1;1;1;10;1;0;;0;true;true;;;;;;;0,000;;;;0,000;;;;0,230;;;;;0,026;;;;0,026;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex100000Nodes;load;1;1;100000;1;1;1;10;1;0;;0;true;true;17835;0,0560695262125035;1,78176E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;22,666666666666668;0,008;95,0;3644;3645;3645,0;0,000;3644;3645;3645,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex100000Nodes;load;2;1;100000;1;1;1;10;1;0;;0;true;true;17787;0,056220835441614665;1,7768448E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;22,666666666666668;0,008;78,0;3574;3575;3575,0;0,000;3574;3575;3575,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex100000Nodes;load;3;1;100000;1;1;1;10;1;0;;0;true;true;18257;0,054773511529824175;1,82272E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;35;22,666666666666668;0,009;87,0;3778;3779;3779,0;0,000;3778;3779;3779,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex100000Nodes;run;1;1;100000;1;1;1;10;1;0;;0;true;true;32187;3106,8443781650976;1273344,0;2;2;2,0;0,000;3;7;6,0;0,002;23;380;184,4;0,149;71,0;35;1647615;295,83046;8,694;35;1647615;295,83046;8,694;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex100000Nodes;run;2;1;100000;1;1;1;10;1;0;;0;true;true;42398;2358,601820840606;1261056,0;1;2;1,8333333333333333;0,000;3;7;6,166666666666667;0,001;23;342;184,5;0,106;69,0;35;653311;397,25513;8,416;35;653311;397,25513;8,416;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex100000Nodes;run;3;1;100000;1;1;1;10;1;0;;0;true;true;26442;3781,862188941835;1277440,0;1;2;1,5;0,001;3;7;5,75;0,002;23;96;49,75;0,028;76,0;34;1296383;238,43016;7,065;34;1296383;238,43016;7,065;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex100000Nodes;load;1;1;100000;1;1;1;10;1;0;;0;true;true;1982;0,5045408678102926;1444352,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;472704,0;947;947;947,0;0,000;947;947;947,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex100000Nodes;load;2;1;100000;1;1;1;10;1;0;;0;true;true;951;1,0515247108307044;555776,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;325248,0;931;931;931,0;0,000;931;931;931,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex100000Nodes;load;3;1;100000;1;1;1;10;1;0;;0;true;true;724;1,3812154696132597;372352,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;287616,0;1011;1011;1011,0;0,000;1011;1011;1011,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex100000Nodes;run;1;1;100000;1;1;1;10;1;0;;0;true;true;6937;14415,453366008362;341632,0;1;1;1,0;0,000;2;3;2,5;0,001;18;247;132,5;0,115;641280,0;37;2979;46,6477;0,019;37;2979;46,6477;0,019;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex100000Nodes;run;2;1;100000;1;1;1;10;1;0;;0;true;true;7248;13796,909492273731;484480,0;1;1;1,0;0,000;2;3;2,5;0,001;18;247;132,5;0,115;713472,0;36;3147;47,22043;0,021;36;3147;47,22043;0,021;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex100000Nodes;run;3;1;100000;1;1;1;10;1;0;;0;true;true;7242;13808,340237503453;236480,0;1;1;1,0;0,000;2;3;2,5;0,001;18;375;196,5;0,179;783104,0;40;28943;49,10975;0,092;40;28943;49,10975;0,092;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeIndex10000Nodes;load;1;1;10000;1;1;1;10;1;0;;0;true;true;3823;0,26157467957101754;2540544,0;1;1;1,0;0,000;3;3;3,0;0,000;12;34;23,0;0,011;875776,0;384768;385023;384896,0;0,000;384768;385023;384896,0;0,000;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeIndex10000Nodes;load;2;1;10000;1;1;1;10;1;0;;0;true;true;6892;0,14509576320371445;4027392,0;3;3;3,0;0,000;3;3;3,0;0,000;12;33;22,5;0,011;2128896,0;716288;716799;716544,0;0,000;716288;716799;716544,0;0,000;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeIndex10000Nodes;load;3;1;10000;1;1;1;10;1;0;;0;true;true;5457;0,1832508704416346;3714048,0;2;3;2,5;0,001;3;3;3,0;0,000;12;33;22,5;0,011;1272320,0;450048;450303;450176,0;0,000;450048;450303;450176,0;0,000;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeIndex10000Nodes;run;1;1;10000;1;1;1;10;1;0;;0;true;true;1270394;7,871573700757403;1646080,0;1;3;2,8372093023255816;0,000;3;12;9,937984496124031;0,001;16;106;54,06976744186046;0,020;3138560,0;54528;1427455;126487,272;46,343;54528;1427455;126487,272;46,343;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeIndex10000Nodes;run;2;1;10000;1;1;1;10;1;0;;0;true;true;1850208;5,404797730849721;1909248,0;3;3;3,0;0,000;3;11;9,994652406417112;0,001;15;100;48,49197860962567;0,013;1913344,0;58080;1315839;184560,9296;107,997;58080;1315839;184560,9296;107,997;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeIndex10000Nodes;run;3;1;10000;1;1;1;10;1;0;;0;true;true;1400298;7,141337058254743;1938944,0;2;3;2,9577464788732395;0,000;3;11;9,922535211267606;0,001;15;122;56,96478873239437;0,022;3605504,0;58688;1308671;139400,3952;42,876;58688;1308671;139400,3952;42,876;;;;;;;;;;;;;
apachejena;1.DifferenceEdgeIndex10000Nodes;load;1;1;10000;1;1;1;10;1;0;;0;true;true;5902;0,16943409013893596;5376000,0;3;3;3,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;250048,0;253312;253439;253376,0;0,000;253312;253439;253376,0;0,000;;;;;;;;;;;;;
apachejena;1.DifferenceEdgeIndex10000Nodes;load;2;1;10000;1;1;1;10;1;0;;0;true;true;2165;0,4618937644341801;1881600,0;1;1;1,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;170816,0;90112;90175;90144,0;0,000;90112;90175;90144,0;0,000;;;;;;;;;;;;;
apachejena;1.DifferenceEdgeIndex10000Nodes;load;3;1;10000;1;1;1;10;1;0;;0;true;true;2099;0,47641734159123394;1750528,0;1;1;1,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;174656,0;148608;148735;148672,0;0,000;148608;148735;148672,0;0,000;;;;;;;;;;;;;
apachejena;1.DifferenceEdgeIndex10000Nodes;run;1;1;10000;1;1;1;10;1;0;;0;true;true;967970;10,330898684876598;510080,0;1;3;2,173469387755102;0,001;2;3;2,989795918367347;0,000;14;88;48,09183673469388;0,016;77664,0;51808;625663;96672,1616;50,469;51808;625663;96672,1616;50,469;;;;;;;;;;;;;
apachejena;1.DifferenceEdgeIndex10000Nodes;run;2;1;10000;1;1;1;10;1;0;;0;true;true;1000083;9,999170068884283;438912,0;1;2;1,1470588235294117;0,000;2;3;2,9901960784313726;0,000;15;74;48,6078431372549;0,016;71072,0;51680;1027583;99874,672;57,591;51680;1027583;99874,672;57,591;;;;;;;;;;;;;
apachejena;1.DifferenceEdgeIndex10000Nodes;run;3;1;10000;1;1;1;10;1;0;;0;true;true;1050479;9,519466833701578;444544,0;1;1;1,0;0,000;2;3;2,9906542056074765;0,000;13;75;47,90654205607477;0,015;66784,0;51872;851967;104913,9824;68,508;51872;851967;104913,9824;68,508;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex10000Nodes;load;1;1;10000;1;1;1;10;1;0;;0;true;true;21540;0,04642525533890436;2,1520384E7;3;3;3,0;0,000;3;7;5,75;0,002;15;35;27,75;0,008;136,0;3548;3549;3549,0;0,000;3548;3549;3549,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex10000Nodes;load;2;1;10000;1;1;1;10;1;0;;0;true;true;16180;0,06180469715698393;1,615872E7;3;3;3,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;74,0;3574;3575;3575,0;0,000;3574;3575;3575,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex10000Nodes;load;3;1;10000;1;1;1;10;1;0;;0;true;true;14449;0,06920894179527995;1,4430208E7;3;3;3,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;109,0;3696;3697;3697,0;0,000;3696;3697;3697,0;0,000;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex10000Nodes;run;1;1;10000;1;1;1;10;1;0;;0;true;true;8470;1180,637544273908;1477120,0;3;3;3,0;0,000;3;6;4,5;0,002;17;82;49,5;0,033;84,0;48;175999;669,0709;7,524;48;175999;669,0709;7,524;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex10000Nodes;run;2;1;10000;1;1;1;10;1;0;;0;true;true;;;;;;;0,000;;;;0,002;;;;0,032;;;;;8,173;;;;8,173;;;;;;;;;;;;;
orientdb;1.DifferenceEdgeIndex10000Nodes;run;3;1;10000;1;1;1;10;1;0;;0;true;true;8609;1161,5750958299454;1368576,0;3;3;3,0;0,000;3;6;4,5;0,002;17;78;47,5;0,031;87,0;47;216319;694,2498;8,104;47;216319;694,2498;8,104;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex10000Nodes;load;1;1;10000;1;1;1;10;1;0;;0;true;true;1666;0,6002400960384153;1188352,0;2;2;2,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;399488,0;978;978;978,0;0,000;978;978;978,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex10000Nodes;load;2;1;10000;1;1;1;10;1;0;;0;true;true;748;1,3368983957219251;408448,0;2;2;2,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;272000,0;915;915;915,0;0,000;915;915;915,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex10000Nodes;load;3;1;10000;1;1;1;10;1;0;;0;true;true;695;1,4388489208633093;332672,0;2;2;2,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;291712,0;960;960;960,0;0,000;960;960;960,0;0,000;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex10000Nodes;run;1;1;10000;1;1;1;10;1;0;;0;true;true;1277;7830,853563038371;274048,0;2;2;2,0;0,000;2;3;2,5;0,001;12;19;15,5;0,004;222400,0;40;1330;49,2414;0,021;40;1330;49,2414;0,021;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex10000Nodes;run;2;1;10000;1;1;1;10;1;0;;0;true;true;1283;7794,23226812159;258752,0;2;2;2,0;0,000;2;3;2,5;0,001;12;20;16,0;0,004;180928,0;36;8519;54,7571;0,090;36;8519;54,7571;0,090;;;;;;;;;;;;;
sparksee;1.DifferenceEdgeIndex10000Nodes;run;3;1;10000;1;1;1;10;1;0;;0;true;true;1343;7446,016381236039;339072,0;2;2;2,0;0,000;2;3;2,5;0,001;12;19;15,5;0,004;232512,0;39;1152;49,1177;0,020;39;1152;49,1177;0,020;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeNoIndex10000Nodes;load;1;1;10000;1;1;1;10;1;0;;0;true;;4541;0,22021581149526537;3238912,0;1;1;1,0;0,000;3;3;3,0;0,000;12;63;37,5;0,026;783104,0;496384;496639;496512,0;0,000;496384;496639;496512,0;0,000;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeNoIndex10000Nodes;load;2;1;10000;1;1;1;10;1;0;;0;true;;5001;0,19996000799840033;3144704,0;1;1;1,0;0,000;3;3;3,0;0,000;11;63;37,0;0,026;1416704,0;424704;424959;424832,0;0,000;424704;424959;424832,0;0,000;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeNoIndex10000Nodes;load;3;1;10000;1;1;1;10;1;0;;0;true;;5165;0,1936108422071636;3527680,0;1;1;1,0;0,000;3;3;3,0;0,000;12;62;37,0;0,025;1202688,0;417024;417279;417152,0;0,000;417024;417279;417152,0;0,000;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeNoIndex10000Nodes;run;1;1;10000;1;1;1;10;1;0;;0;true;;815451;12,26315253767547;1573376,0;1;2;1,4337349397590362;0,000;3;11;9,903614457831326;0,001;15;80;49,433734939759034;0,015;2204672,0;54336;348671;81085,2336;26,368;54336;348671;81085,2336;26,368;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeNoIndex10000Nodes;run;2;1;10000;1;1;1;10;1;0;;0;true;;822087;12,164162673780268;1740288,0;1;2;1,5595238095238095;0,000;3;11;9,869047619047619;0,001;15;81;45,476190476190474;0,015;2331648,0;56832;408831;81720,256;32,327;56832;408831;81720,256;32,327;;;;;;;;;;;;;
neo4j;1.DifferenceEdgeNoIndex10000Nodes;run;3;1;10000;1;1;1;10;1;0;;0;true;;821179;12,177612919960204;1630720,0;1;2;1,4166666666666667;0,000;3;11;9,869047619047619;0,001;16;81;47,214285714285715;0,014;2153472,0;55648;494847;81661,0112;34,163;55648;494847;81661,0112;34,163;;;;;;;;;;;;;
